State,Year,Quarter,Pincode,Transaction_Count,Transaction_Amount
meghalaya,2021,1,793102,7,8615
meghalaya,2021,1,794104,7,6836
meghalaya,2021,1,793004,5,12483
meghalaya,2021,1,793003,5,8186
meghalaya,2021,1,794101,5,5269
meghalaya,2021,1,793007,5,2683
meghalaya,2021,1,793010,4,8647
meghalaya,2021,2,793001,16,18996
meghalaya,2021,2,793003,10,11335
meghalaya,2021,2,794001,9,11407
meghalaya,2021,2,794101,9,4942
meghalaya,2021,2,793002,8,6847
meghalaya,2021,2,794104,7,4292
meghalaya,2021,2,793009,7,11091
meghalaya,2021,2,793101,6,4914
meghalaya,2021,2,793210,6,3244
meghalaya,2021,2,794105,5,4268
meghalaya,2021,3,793001,19,25607
meghalaya,2021,3,793210,12,6428
meghalaya,2021,3,793102,8,29567
meghalaya,2021,3,793101,8,14644
meghalaya,2021,3,793002,7,6349
meghalaya,2021,3,794101,7,10309
meghalaya,2021,3,794104,7,5642
meghalaya,2021,3,794105,7,3422
meghalaya,2021,3,794001,5,3716
meghalaya,2021,3,793007,5,1686
meghalaya,2021,4,793001,42,68228
meghalaya,2021,4,793004,22,26993
meghalaya,2021,4,793102,19,41706
meghalaya,2021,4,793101,18,32546
meghalaya,2021,4,793002,13,18924
meghalaya,2021,4,794001,12,21535
meghalaya,2021,4,793210,11,16785
meghalaya,2021,4,793003,10,49219
meghalaya,2021,4,794110,10,9599
meghalaya,2021,4,794104,8,16631
meghalaya,2022,1,793001,42,126761
meghalaya,2022,1,793101,35,63989
meghalaya,2022,1,794105,22,47797
meghalaya,2022,1,794001,17,46367
meghalaya,2022,1,794101,15,36098
meghalaya,2022,1,794104,14,23384
meghalaya,2022,1,794111,14,36108
meghalaya,2022,1,793003,13,29987
meghalaya,2022,1,793009,13,13253
meghalaya,2022,1,793007,12,26078
meghalaya,2022,2,793001,54,73068
meghalaya,2022,2,793011,24,41024
meghalaya,2022,2,793101,24,45285
meghalaya,2022,2,794001,22,59667
meghalaya,2022,2,794105,21,51979
meghalaya,2022,2,793007,20,40788
meghalaya,2022,2,793002,19,32432
meghalaya,2022,2,793103,19,25712
meghalaya,2022,2,794111,13,31027
meghalaya,2022,2,793004,12,22376
meghalaya,2022,3,793001,93,129948
meghalaya,2022,3,794104,77,127191
meghalaya,2022,3,794001,41,97784
meghalaya,2022,3,793101,29,45421
meghalaya,2022,3,793007,28,41164
meghalaya,2022,3,793004,25,44632
meghalaya,2022,3,794101,24,45421
meghalaya,2022,3,794105,22,28573
meghalaya,2022,3,793009,21,57384
meghalaya,2022,3,793002,20,32868
meghalaya,2022,4,793001,76,136511
meghalaya,2022,4,793101,52,62279
meghalaya,2022,4,794001,43,87332
meghalaya,2022,4,793002,40,76784
meghalaya,2022,4,794101,31,73019
meghalaya,2022,4,793010,26,40961
meghalaya,2022,4,793007,26,55717
meghalaya,2022,4,793102,26,42358
meghalaya,2022,4,794105,23,26278
meghalaya,2022,4,793004,22,35083
meghalaya,2023,1,793001,55,95564
meghalaya,2023,1,793101,42,66922
meghalaya,2023,1,794001,38,102048
meghalaya,2023,1,793011,31,77129
meghalaya,2023,1,794101,29,87543
meghalaya,2023,1,793102,26,59400
meghalaya,2023,1,794105,24,50318
meghalaya,2023,1,793002,24,42826
meghalaya,2023,1,794104,21,37324
meghalaya,2023,1,793007,19,41666
meghalaya,2023,2,793001,78,117024
meghalaya,2023,2,794001,44,105670
meghalaya,2023,2,793101,41,65800
meghalaya,2023,2,794101,38,90315
meghalaya,2023,2,793002,37,41294
meghalaya,2023,2,794108,37,78072
meghalaya,2023,2,793007,33,59162
meghalaya,2023,2,794104,31,47479
meghalaya,2023,2,794105,29,41686
meghalaya,2023,2,793011,23,40897
meghalaya,2023,3,793001,71,118274
meghalaya,2023,3,794001,63,131092
meghalaya,2023,3,793002,48,91823
meghalaya,2023,3,794104,42,78897
meghalaya,2023,3,794102,40,104891
meghalaya,2023,3,793101,37,58386
meghalaya,2023,3,794101,37,94240
meghalaya,2023,3,794105,36,62818
meghalaya,2023,3,793007,33,45106
meghalaya,2023,3,794111,29,116384
meghalaya,2023,4,793001,72,142069
meghalaya,2023,4,794001,63,171264
meghalaya,2023,4,793101,62,111206
meghalaya,2023,4,794101,46,135848
meghalaya,2023,4,793002,44,103203
meghalaya,2023,4,794105,35,62720
meghalaya,2023,4,793007,29,63490
meghalaya,2023,4,793102,27,62233
meghalaya,2023,4,794104,26,37187
meghalaya,2023,4,793011,25,40346
meghalaya,2024,1,793101,85,113216
meghalaya,2024,1,794105,71,132004
meghalaya,2024,1,794001,61,158554
meghalaya,2024,1,793001,61,121621
meghalaya,2024,1,794104,55,63820
meghalaya,2024,1,793002,48,76308
meghalaya,2024,1,794111,39,84278
meghalaya,2024,1,794101,36,62358
meghalaya,2024,1,793210,36,34759
meghalaya,2024,1,793011,35,87860
meghalaya,2024,2,793001,145,245192
meghalaya,2024,2,793002,94,133580
meghalaya,2024,2,794001,86,194042
meghalaya,2024,2,793011,55,106779
meghalaya,2024,2,794101,53,112727
meghalaya,2024,2,793007,48,82982
meghalaya,2024,2,794105,46,91738
meghalaya,2024,2,793101,46,66726
meghalaya,2024,2,793004,44,77122
meghalaya,2024,2,794104,42,56154
meghalaya,2024,3,793001,111,190277
meghalaya,2024,3,794001,76,171698
meghalaya,2024,3,793006,60,114309
meghalaya,2024,3,794101,59,142986
meghalaya,2024,3,793101,57,107735
meghalaya,2024,3,793004,47,69237
meghalaya,2024,3,793102,39,92151
meghalaya,2024,3,793019,35,53867
meghalaya,2024,3,793005,35,47626
meghalaya,2024,3,793009,35,53342
meghalaya,2024,4,793001,140,225721
meghalaya,2024,4,794001,99,233225
meghalaya,2024,4,793101,89,135474
meghalaya,2024,4,794101,64,139583
meghalaya,2024,4,794104,55,48662
meghalaya,2024,4,793004,54,128879
meghalaya,2024,4,793006,49,78269
meghalaya,2024,4,794111,45,86493
meghalaya,2024,4,794102,38,83008
meghalaya,2024,4,793102,38,66821
mizoram,2020,2,796012,10,1951
mizoram,2020,2,796009,9,2300
mizoram,2020,2,796005,5,1401
mizoram,2020,2,796701,2,462
mizoram,2020,2,796571,1,282
mizoram,2020,2,796181,1,231
mizoram,2020,2,796901,1,226
mizoram,2020,2,796014,1,231
mizoram,2020,2,796008,1,238
mizoram,2020,3,796005,16,5068
mizoram,2020,3,796009,15,6493
mizoram,2020,3,796012,8,2881
mizoram,2020,3,796017,8,2264
mizoram,2020,3,796008,6,3017
mizoram,2020,3,796772,4,595
mizoram,2020,3,796701,4,1261
mizoram,2020,3,796770,2,314
mizoram,2020,3,796891,2,599
mizoram,2020,3,796181,2,783
mizoram,2020,4,796005,15,12907
mizoram,2020,4,796009,11,39642
mizoram,2020,4,796701,9,14992
mizoram,2020,4,796008,8,9867
mizoram,2020,4,796012,7,10256
mizoram,2020,4,796081,6,2657
mizoram,2020,4,796772,5,1952
mizoram,2020,4,796101,4,2228
mizoram,2020,4,796891,3,2790
mizoram,2020,4,796810,3,1467
mizoram,2021,1,796014,318,210495
mizoram,2021,1,796017,29,35257
mizoram,2021,1,796310,13,9887
mizoram,2021,1,796009,11,4975
mizoram,2021,1,796005,8,7955
mizoram,2021,1,796471,5,6877
mizoram,2021,1,796012,4,3704
mizoram,2021,1,796901,2,3613
mizoram,2021,1,796441,2,2558
mizoram,2021,1,796701,2,4263
mizoram,2021,2,796014,101,70071
mizoram,2021,2,796005,20,14967
mizoram,2021,2,796012,10,4235
mizoram,2021,2,796009,9,3240
mizoram,2021,2,796017,7,7534
mizoram,2021,2,796321,5,421
mizoram,2021,2,796772,5,175
mizoram,2021,2,796751,4,792
mizoram,2021,2,796310,3,2500
mizoram,2021,2,796891,3,1528
mizoram,2021,3,796014,28,20083
mizoram,2021,3,796012,8,8722
mizoram,2021,3,796005,7,4007
mizoram,2021,3,796009,7,7315
mizoram,2021,3,796008,4,19509
mizoram,2021,3,796181,4,2795
mizoram,2021,3,796025,3,4885
mizoram,2021,3,796571,3,1229
mizoram,2021,3,796770,2,94
mizoram,2021,3,796751,2,981
mizoram,2021,4,796005,20,28366
mizoram,2021,4,796009,12,14565
mizoram,2021,4,796012,11,10492
mizoram,2021,4,796751,6,17060
mizoram,2021,4,796441,5,2559
mizoram,2021,4,796008,5,10551
mizoram,2021,4,796017,4,8729
mizoram,2021,4,796471,4,8139
mizoram,2021,4,796691,3,2868
mizoram,2021,4,796901,3,3580
mizoram,2022,1,796009,15,28750
mizoram,2022,1,796005,14,31720
mizoram,2022,1,796017,12,20298
mizoram,2022,1,796701,7,16241
mizoram,2022,1,796014,5,10301
mizoram,2022,1,796012,5,10189
mizoram,2022,1,796181,3,7911
mizoram,2022,1,796772,3,12435
mizoram,2022,1,796770,3,10971
mizoram,2022,1,796161,2,5542
mizoram,2022,2,796005,10,19886
mizoram,2022,2,796009,8,8310
mizoram,2022,2,796772,8,11484
mizoram,2022,2,796701,8,14311
mizoram,2022,2,796008,7,16527
mizoram,2022,2,796181,5,4888
mizoram,2022,2,796012,5,6825
mizoram,2022,2,796891,4,6173
mizoram,2022,2,796081,3,902
mizoram,2022,2,796101,3,6142
mizoram,2022,3,796009,73,111792
mizoram,2022,3,796005,62,84186
mizoram,2022,3,796008,29,51337
mizoram,2022,3,796012,28,26386
mizoram,2022,3,796701,18,25459
mizoram,2022,3,796017,16,22156
mizoram,2022,3,796014,13,23732
mizoram,2022,3,796772,13,17511
mizoram,2022,3,796181,8,19339
mizoram,2022,3,796081,8,14020
mizoram,2022,4,796009,95,141014
mizoram,2022,4,796005,55,69580
mizoram,2022,4,796181,28,41119
mizoram,2022,4,796012,20,27573
mizoram,2022,4,796017,15,40412
mizoram,2022,4,796701,14,21649
mizoram,2022,4,796891,14,29278
mizoram,2022,4,796081,13,18883
mizoram,2022,4,796321,13,24483
mizoram,2022,4,796014,12,25613
mizoram,2023,1,796009,40,81182
mizoram,2023,1,796005,28,38883
mizoram,2023,1,796701,16,31226
mizoram,2023,1,796012,15,20429
mizoram,2023,1,796008,11,5242
mizoram,2023,1,796014,9,13892
mizoram,2023,1,796441,6,10073
mizoram,2023,1,796017,6,18968
mizoram,2023,1,796772,5,14341
mizoram,2023,1,796101,3,4306
mizoram,2023,2,796009,24,66841
mizoram,2023,2,796005,18,25380
mizoram,2023,2,796012,10,7059
mizoram,2023,2,796081,8,35105
mizoram,2023,2,796017,7,24072
mizoram,2023,2,796008,6,11670
mizoram,2023,2,796772,6,13173
mizoram,2023,2,796901,3,7127
mizoram,2023,2,796701,3,4967
mizoram,2023,2,796441,3,1724
mizoram,2023,3,796005,34,62963
mizoram,2023,3,796009,31,35135
mizoram,2023,3,796012,13,16765
mizoram,2023,3,796008,12,12511
mizoram,2023,3,796181,8,18799
mizoram,2023,3,796017,7,25963
mizoram,2023,3,796014,6,15157
mizoram,2023,3,796701,6,8645
mizoram,2023,3,796101,5,21123
mizoram,2023,3,796891,5,4493
mizoram,2023,4,796009,57,90719
mizoram,2023,4,796005,52,57115
mizoram,2023,4,796012,26,34756
mizoram,2023,4,796017,26,54370
mizoram,2023,4,796181,15,29302
mizoram,2023,4,796081,14,21027
mizoram,2023,4,796014,14,32452
mizoram,2023,4,796701,12,28964
mizoram,2023,4,796901,10,19684
mizoram,2023,4,796891,8,28653
mizoram,2024,1,796005,52,69297
mizoram,2024,1,796009,48,52066
mizoram,2024,1,796701,27,55894
mizoram,2024,1,796017,20,18105
mizoram,2024,1,796012,17,26980
mizoram,2024,1,796181,16,37794
mizoram,2024,1,796101,9,11727
mizoram,2024,1,796891,8,36611
mizoram,2024,1,796321,8,11078
mizoram,2024,1,796441,6,3410
mizoram,2024,2,796009,47,63832
mizoram,2024,2,796005,28,37049
mizoram,2024,2,796017,21,35202
mizoram,2024,2,796012,19,25348
mizoram,2024,2,796701,11,19053
mizoram,2024,2,796772,11,11477
mizoram,2024,2,796081,11,40562
mizoram,2024,2,796101,9,10689
mizoram,2024,2,796014,8,13140
mizoram,2024,2,796321,7,10511
mizoram,2024,3,796001,34,46967
mizoram,2024,3,796005,19,22795
mizoram,2024,3,796009,15,15635
mizoram,2024,3,796770,14,14948
mizoram,2024,3,796017,10,11439
mizoram,2024,3,796014,9,28851
mizoram,2024,3,796701,9,11660
mizoram,2024,3,796891,8,28307
mizoram,2024,3,796007,7,13187
mizoram,2024,3,796181,6,16901
mizoram,2024,4,796001,81,121629
mizoram,2024,4,796005,77,136913
mizoram,2024,4,796007,43,76457
mizoram,2024,4,796701,39,79571
mizoram,2024,4,796009,32,58572
mizoram,2024,4,796181,23,39645
mizoram,2024,4,796081,20,18392
mizoram,2024,4,796017,15,16375
mizoram,2024,4,796008,15,32829
mizoram,2024,4,796770,14,11488
nagaland,2020,2,797112,19,3940
nagaland,2020,2,797001,3,595
nagaland,2020,2,797115,3,683
nagaland,2020,2,797117,2,580
nagaland,2020,2,797107,1,231
nagaland,2020,2,797111,1,231
nagaland,2020,2,797108,1,226
nagaland,2020,2,798621,1,231
nagaland,2020,2,797101,1,231
nagaland,2020,2,798612,1,231
nagaland,2020,3,797112,24,3461
nagaland,2020,3,797113,13,3429
nagaland,2020,3,797117,7,926
nagaland,2020,3,797103,5,1276
nagaland,2020,3,797121,5,1924
nagaland,2020,3,797001,4,1679
nagaland,2020,3,797120,4,1110
nagaland,2020,3,797111,4,868
nagaland,2020,3,797106,3,1058
nagaland,2020,3,798621,3,657
nagaland,2020,4,797112,15,14108
nagaland,2020,4,798618,8,6056
nagaland,2020,4,797115,6,7812
nagaland,2020,4,797103,4,556
nagaland,2020,4,797116,4,2450
nagaland,2020,4,797113,4,690
nagaland,2020,4,798620,3,1179
nagaland,2020,4,797120,3,1233
nagaland,2020,4,798621,2,691
nagaland,2020,4,797111,2,397
nagaland,2021,1,797112,26,9899
nagaland,2021,1,797115,5,4869
nagaland,2021,1,797118,5,5014
nagaland,2021,1,797111,4,3531
nagaland,2021,1,797113,4,1168
nagaland,2021,1,798620,3,581
nagaland,2021,1,798612,3,868
nagaland,2021,1,797004,3,233
nagaland,2021,1,798621,3,447
nagaland,2021,1,797116,3,407
nagaland,2021,2,797112,33,20179
nagaland,2021,2,797117,10,75504
nagaland,2021,2,797115,5,2193
nagaland,2021,2,797118,5,5941
nagaland,2021,2,798601,5,6216
nagaland,2021,2,797113,4,560
nagaland,2021,2,797120,4,1418
nagaland,2021,2,798621,3,13589
nagaland,2021,2,797110,3,472
nagaland,2021,2,797116,2,1678
nagaland,2021,3,797112,23,25286
nagaland,2021,3,797117,11,3392
nagaland,2021,3,797118,9,6121
nagaland,2021,3,797115,7,6293
nagaland,2021,3,797113,7,25577
nagaland,2021,3,797103,6,24939
nagaland,2021,3,797120,4,10536
nagaland,2021,3,797001,3,143
nagaland,2021,3,798621,2,96
nagaland,2021,3,797116,2,3011
nagaland,2021,4,797112,59,91299
nagaland,2021,4,797115,19,39355
nagaland,2021,4,797113,12,16138
nagaland,2021,4,797118,12,16254
nagaland,2021,4,797117,12,15279
nagaland,2021,4,797103,12,22507
nagaland,2021,4,798604,8,21464
nagaland,2021,4,797001,8,6702
nagaland,2021,4,797116,5,20743
nagaland,2021,4,798618,4,7123
nagaland,2022,1,797112,71,118361
nagaland,2022,1,797001,32,64434
nagaland,2022,1,797099,18,24059
nagaland,2022,1,797113,16,44079
nagaland,2022,1,797117,15,29720
nagaland,2022,1,797103,11,21184
nagaland,2022,1,797120,11,21181
nagaland,2022,1,797115,10,19209
nagaland,2022,1,798621,7,48789
nagaland,2022,1,798623,6,6275
nagaland,2022,2,797112,46,89303
nagaland,2022,2,797001,30,76056
nagaland,2022,2,797115,18,53682
nagaland,2022,2,797113,16,23597
nagaland,2022,2,797117,8,4161
nagaland,2022,2,797116,8,12462
nagaland,2022,2,797120,7,8685
nagaland,2022,2,797103,5,14819
nagaland,2022,2,798601,5,8828
nagaland,2022,2,798621,4,2111
nagaland,2022,3,797112,66,98674
nagaland,2022,3,797103,17,69077
nagaland,2022,3,797117,14,17549
nagaland,2022,3,797118,13,14497
nagaland,2022,3,797115,11,37016
nagaland,2022,3,797116,9,27011
nagaland,2022,3,798623,7,19631
nagaland,2022,3,798621,7,20967
nagaland,2022,3,797001,7,9754
nagaland,2022,3,797106,6,6105
nagaland,2022,4,797112,111,160079
nagaland,2022,4,797103,42,81436
nagaland,2022,4,797115,26,66009
nagaland,2022,4,798601,23,29550
nagaland,2022,4,797113,20,28277
nagaland,2022,4,797116,19,51345
nagaland,2022,4,797117,18,17793
nagaland,2022,4,797118,12,10934
nagaland,2022,4,797001,10,17207
nagaland,2022,4,798622,6,22550
nagaland,2023,1,797112,101,200782
nagaland,2023,1,797103,25,69683
nagaland,2023,1,797115,24,51971
nagaland,2023,1,798604,15,57446
nagaland,2023,1,797117,15,19503
nagaland,2023,1,797113,13,36393
nagaland,2023,1,797120,12,22039
nagaland,2023,1,797116,11,36834
nagaland,2023,1,797118,10,23112
nagaland,2023,1,797001,10,11836
nagaland,2023,2,797112,94,169731
nagaland,2023,2,797115,23,61910
nagaland,2023,2,797116,22,36235
nagaland,2023,2,797117,21,29695
nagaland,2023,2,797103,13,39575
nagaland,2023,2,797113,12,24314
nagaland,2023,2,798601,8,24108
nagaland,2023,2,797120,7,31245
nagaland,2023,2,797004,6,5849
nagaland,2023,2,798618,6,15480
nagaland,2023,3,797112,101,187390
nagaland,2023,3,797115,23,56127
nagaland,2023,3,797117,15,19670
nagaland,2023,3,797103,14,28219
nagaland,2023,3,797120,13,21404
nagaland,2023,3,797116,11,30178
nagaland,2023,3,797001,11,43317
nagaland,2023,3,797111,8,20538
nagaland,2023,3,797113,7,46864
nagaland,2023,3,798612,6,8088
nagaland,2023,4,797112,108,239324
nagaland,2023,4,797115,29,78744
nagaland,2023,4,797117,19,35209
nagaland,2023,4,797103,19,33289
nagaland,2023,4,797113,18,21372
nagaland,2023,4,797001,15,46701
nagaland,2023,4,797116,14,41354
nagaland,2023,4,798621,13,47783
nagaland,2023,4,797118,12,37438
nagaland,2023,4,797111,10,19237
nagaland,2024,1,797112,172,254434
nagaland,2024,1,797115,53,91486
nagaland,2024,1,797103,39,85787
nagaland,2024,1,797117,29,38864
nagaland,2024,1,797113,26,52306
nagaland,2024,1,797116,19,43827
nagaland,2024,1,797001,19,18904
nagaland,2024,1,798601,18,53813
nagaland,2024,1,797118,17,30916
nagaland,2024,1,797120,15,20271
nagaland,2024,2,797112,140,220161
nagaland,2024,2,797115,47,88792
nagaland,2024,2,797103,35,41217
nagaland,2024,2,797117,22,30556
nagaland,2024,2,797113,21,22740
nagaland,2024,2,797116,21,44892
nagaland,2024,2,797001,20,38855
nagaland,2024,2,797118,16,20520
nagaland,2024,2,798601,13,31825
nagaland,2024,2,797120,10,30124
nagaland,2024,3,797112,164,272183
nagaland,2024,3,797103,32,57111
nagaland,2024,3,797115,23,28025
nagaland,2024,3,797118,22,34105
nagaland,2024,3,797117,20,36509
nagaland,2024,3,797001,15,29277
nagaland,2024,3,798601,13,56761
nagaland,2024,3,797106,11,19233
nagaland,2024,3,797113,10,10884
nagaland,2024,3,797111,9,21540
nagaland,2024,4,797112,203,352764
nagaland,2024,4,797115,62,131243
nagaland,2024,4,797103,34,89609
nagaland,2024,4,797117,30,58304
nagaland,2024,4,797001,28,49689
nagaland,2024,4,797118,23,29950
nagaland,2024,4,797113,20,41990
nagaland,2024,4,798612,15,25927
nagaland,2024,4,797120,11,36775
nagaland,2024,4,798621,11,37821
odisha,2020,2,751002,100,17190
odisha,2020,2,751024,95,17599
odisha,2020,2,751012,70,12174
odisha,2020,2,751019,58,9741
odisha,2020,2,751003,54,9950
odisha,2020,2,751021,51,8838
odisha,2020,2,751010,48,7919
odisha,2020,2,751006,40,7421
odisha,2020,2,751013,38,6946
odisha,2020,2,756001,38,7924
odisha,2020,3,751002,238,58689
odisha,2020,3,751024,172,37710
odisha,2020,3,751012,165,32895
odisha,2020,3,751007,149,32839
odisha,2020,3,751006,148,33707
odisha,2020,3,758034,145,29226
odisha,2020,3,767001,135,40245
odisha,2020,3,751010,132,24049
odisha,2020,3,765001,131,38524
odisha,2020,3,753001,127,27206
odisha,2020,4,751021,118,58047
odisha,2020,4,751002,116,54327
odisha,2020,4,751024,102,77839
odisha,2020,4,751006,97,57914
odisha,2020,4,751010,96,41862
odisha,2020,4,751012,91,50515
odisha,2020,4,753001,90,35946
odisha,2020,4,751019,87,39999
odisha,2020,4,760001,81,29397
odisha,2020,4,751003,71,30376
odisha,2021,1,751019,121,76011
odisha,2021,1,751006,118,53671
odisha,2021,1,751024,112,96098
odisha,2021,1,751013,106,55200
odisha,2021,1,751002,102,70762
odisha,2021,1,751012,102,53415
odisha,2021,1,751010,91,43535
odisha,2021,1,752001,88,46042
odisha,2021,1,760001,84,30717
odisha,2021,1,751003,75,38477
odisha,2021,2,751006,125,154589
odisha,2021,2,751019,122,84340
odisha,2021,2,751002,120,101170
odisha,2021,2,753001,106,64888
odisha,2021,2,751024,93,90767
odisha,2021,2,760001,89,34202
odisha,2021,2,751012,84,46672
odisha,2021,2,757001,80,90962
odisha,2021,2,765001,77,40212
odisha,2021,2,751001,73,92918
odisha,2021,3,751024,119,111789
odisha,2021,3,751012,114,68509
odisha,2021,3,751002,112,51953
odisha,2021,3,751006,107,49291
odisha,2021,3,751003,101,97470
odisha,2021,3,751010,96,58668
odisha,2021,3,751019,86,74217
odisha,2021,3,760001,79,45045
odisha,2021,3,751001,74,45180
odisha,2021,3,753001,73,33918
odisha,2021,4,751024,205,280110
odisha,2021,4,751006,151,138214
