State,Year,Quarter,District,Transaction_Count,Transaction_Amount
delhi,2022,1,new delhi district,2587,3572728
delhi,2022,1,west district,4368,5442041
delhi,2022,1,south west district,2524,3460149
delhi,2022,1,south east delhi district,3520,4221226
delhi,2022,1,shahdara district,1608,1855210
delhi,2022,1,north east district,1695,1862686
delhi,2022,1,east district,1911,2269280
delhi,2022,1,north west district,3003,3853703
delhi,2022,1,north district,2321,3131536
delhi,2022,2,south district,1775,2119168
delhi,2022,2,central district,2686,3314681
delhi,2022,2,new delhi district,2855,3574229
delhi,2022,2,west district,3733,4528416
delhi,2022,2,south west district,2361,3039345
delhi,2022,2,south east delhi district,3161,3474446
delhi,2022,2,shahdara district,1609,1844384
delhi,2022,2,north east district,1558,1747276
delhi,2022,2,east district,1843,2145058
delhi,2022,2,north west district,2845,3510159
delhi,2022,2,north district,1952,2490119
delhi,2022,3,south district,2517,3019117
delhi,2022,3,central district,3498,3901385
delhi,2022,3,new delhi district,3866,4840514
delhi,2022,3,west district,5208,5873812
delhi,2022,3,south west district,3227,4114804
delhi,2022,3,south east delhi district,4420,4781194
delhi,2022,3,shahdara district,2094,2339310
delhi,2022,3,north east district,2085,2171219
delhi,2022,3,east district,2695,3102828
delhi,2022,3,north west district,3572,4132808
delhi,2022,3,north district,2762,3293169
delhi,2022,4,south district,3527,4511956
delhi,2022,4,central district,4815,5765957
delhi,2022,4,new delhi district,5340,7125528
delhi,2022,4,west district,6947,8360376
delhi,2022,4,south west district,4149,5489366
delhi,2022,4,south east delhi district,5868,7072604
delhi,2022,4,shahdara district,2919,3567941
delhi,2022,4,north east district,2948,3363238
delhi,2022,4,east district,3297,3984005
delhi,2022,4,north west district,5085,6057907
delhi,2022,4,north district,4013,5304295
delhi,2023,1,south district,3201,4269965
delhi,2023,1,central district,4699,6401871
delhi,2023,1,new delhi district,5291,6922018
delhi,2023,1,west district,6429,8754573
delhi,2023,1,south west district,3638,5341251
delhi,2023,1,south east delhi district,5517,7079871
delhi,2023,1,shahdara district,2806,3681028
delhi,2023,1,north east district,2724,3247609
delhi,2023,1,east district,3196,4249403
delhi,2023,1,north west district,4579,5962088
delhi,2023,1,north district,3741,5130361
delhi,2023,2,south district,3088,4214071
delhi,2023,2,central district,4368,5481162
delhi,2023,2,new delhi district,4694,6410215
delhi,2023,2,west district,5862,7931949
delhi,2023,2,south west district,3696,5282173
delhi,2023,2,south east delhi district,4732,6257813
delhi,2023,2,shahdara district,2225,2826508
delhi,2023,2,north east district,2131,2631371
delhi,2023,2,east district,2857,3875525
delhi,2023,2,north west district,4428,5604148
delhi,2023,2,north district,3277,4436173
delhi,2023,3,south district,3522,4443430
delhi,2023,3,central district,4404,5352372
delhi,2023,3,new delhi district,5549,7246294
delhi,2023,3,west district,6673,8338655
delhi,2023,3,south west district,4448,6189343
delhi,2023,3,south east delhi district,5876,7115008
delhi,2023,3,shahdara district,2697,3233714
delhi,2023,3,north east district,2446,2666969
delhi,2023,3,east district,3371,4011665
delhi,2023,3,north west district,4658,5650162
delhi,2023,3,north district,3469,4630888
delhi,2023,4,south district,4127,6172136
delhi,2023,4,central district,5884,7718670
delhi,2023,4,new delhi district,5952,8790140
delhi,2023,4,west district,7829,10545733
delhi,2023,4,south west district,5023,7264073
delhi,2023,4,south east delhi district,7111,9746023
delhi,2023,4,shahdara district,3426,4582842
delhi,2023,4,north east district,3408,4259823
delhi,2023,4,east district,3740,4742013
delhi,2023,4,north west district,5426,7399787
delhi,2023,4,north district,4410,6111161
delhi,2024,1,south district,3912,5652343
delhi,2024,1,central district,5322,7235636
delhi,2024,1,new delhi district,6087,9325880
delhi,2024,1,west district,7237,10552936
delhi,2024,1,south west district,4580,7322844
delhi,2024,1,south east delhi district,6809,9567339
delhi,2024,1,shahdara district,3164,4217939
delhi,2024,1,north east district,3102,3912630
delhi,2024,1,east district,3678,5392486
delhi,2024,1,north west district,4927,6850074
delhi,2024,1,north district,4232,6202239
delhi,2024,2,south district,3472,5238461
delhi,2024,2,central district,4851,6879526
delhi,2024,2,new delhi district,5492,8550323
delhi,2024,2,west district,6150,9059574
delhi,2024,2,south west district,4190,6424789
delhi,2024,2,south east delhi district,5596,7983727
delhi,2024,2,shahdara district,2603,3899405
delhi,2024,2,north east district,2483,3248158
delhi,2024,2,east district,3209,4765406
delhi,2024,2,north west district,4453,6426847
delhi,2024,2,north district,3690,5569856
delhi,2024,3,south east district,6501,9122525
delhi,2024,3,south district,3762,5506223
delhi,2024,3,central district,4735,6449913
delhi,2024,3,new delhi district,6055,9251030
delhi,2024,3,west district,6568,9409580
delhi,2024,3,south west district,4576,7288608
delhi,2024,3,south east delhi district,2,9316
delhi,2024,3,shahdara district,2721,3718115
delhi,2024,3,north east district,2638,3524522
delhi,2024,3,east district,3177,4212716
delhi,2024,3,north west district,4631,7025475
delhi,2024,3,north district,3784,5621466
delhi,2024,4,south east district,8789,11891728
delhi,2024,4,south district,4916,6929468
delhi,2024,4,central district,7265,9684280
delhi,2024,4,new delhi district,7568,11475253
delhi,2024,4,west district,9538,13105331
delhi,2024,4,south west district,5921,8998337
delhi,2024,4,shahdara district,3751,5131537
delhi,2024,4,north east district,3839,4765826
delhi,2024,4,east district,4096,5612454
delhi,2024,4,north west district,6893,9461832
delhi,2024,4,north district,5386,7334682
goa,2020,2,north goa district,181,37838
goa,2020,2,south goa district,160,33262
goa,2020,3,north goa district,401,115163
goa,2020,3,south goa district,282,81701
goa,2020,4,north goa district,351,398099
goa,2020,4,south goa district,263,284265
goa,2021,1,north goa district,514,464207
goa,2021,1,south goa district,365,363177
goa,2021,2,north goa district,561,531664
goa,2021,2,south goa district,455,496675
goa,2021,3,north goa district,668,825408
goa,2021,3,south goa district,546,560578
goa,2021,4,north goa district,1203,1604306
goa,2021,4,south goa district,884,1133010
goa,2022,1,north goa district,1369,2131215
goa,2022,1,south goa district,1265,1734030
goa,2022,2,north goa district,2018,3006451
goa,2022,2,south goa district,1506,2087059
goa,2022,3,north goa district,1669,2298586
goa,2022,3,south goa district,1488,1843522
goa,2022,4,north goa district,2517,3662258
goa,2022,4,south goa district,1871,2528411
goa,2023,1,north goa district,2130,3216159
goa,2023,1,south goa district,1967,2643390
goa,2023,2,north goa district,2231,3373064
goa,2023,2,south goa district,1935,2557737
goa,2023,3,north goa district,2161,3229062
goa,2023,3,south goa district,1766,2416992
goa,2023,4,north goa district,2725,4320025
goa,2023,4,south goa district,2158,3090976
goa,2024,1,north goa district,2803,4037155
goa,2024,1,south goa district,2422,3490938
goa,2024,2,north goa district,2752,4045983
goa,2024,2,south goa district,2269,3132575
goa,2024,3,north goa district,2518,3954359
goa,2024,3,south goa district,2836,4097331
goa,2024,4,north goa district,3236,5036265
goa,2024,4,south goa district,3426,4867109
gujarat,2020,2,anand district,136,27854
gujarat,2020,2,jamnagar district,101,19839
gujarat,2020,2,devbhumi dwarka district,22,4707
gujarat,2020,2,rajkot district,545,96057
gujarat,2020,2,aravallis district,22,5393
gujarat,2020,2,chhotaudepur district,10,1839
gujarat,2020,2,botad district,16,3356
gujarat,2020,2,bharuch district,273,54151
gujarat,2020,2,bhavnagar district,148,28854
gujarat,2020,2,junagadh district,60,12872
gujarat,2020,2,mahesana district,192,39039
gujarat,2020,2,the dangs district,14,2757
gujarat,2020,2,kheda district,91,20484
gujarat,2020,2,surat district,1255,220970
gujarat,2020,2,porbandar district,16,3481
gujarat,2020,2,gandhinagar district,509,92680
gujarat,2020,2,panch mahals district,52,11238
gujarat,2020,2,narmada district,5,1021
gujarat,2020,2,gir somnath district,39,9252
gujarat,2020,2,valsad district,348,64661
gujarat,2020,2,mahisagar district,14,3529
gujarat,2020,2,sabar kantha district,65,14618
gujarat,2020,2,tapi district,29,6739
gujarat,2020,2,vadodara district,580,110090
gujarat,2020,2,banas kantha district,111,24799
gujarat,2020,2,amreli district,42,10331
gujarat,2020,2,ahmadabad district,2282,396800
gujarat,2020,2,dohad district,37,7420
gujarat,2020,2,navsari district,105,21218
gujarat,2020,2,patan district,73,14660
gujarat,2020,2,kachchh district,320,65377
gujarat,2020,2,surendranagar district,146,26184
gujarat,2020,2,morbi district,39,8321
gujarat,2020,3,anand district,209,60630
gujarat,2020,3,jamnagar district,169,53054
gujarat,2020,3,devbhumi dwarka district,54,16789
gujarat,2020,3,rajkot district,522,136449
gujarat,2020,3,aravallis district,106,31256
gujarat,2020,3,chhotaudepur district,40,19589
gujarat,2020,3,botad district,55,18361
gujarat,2020,3,bharuch district,614,174068
gujarat,2020,3,bhavnagar district,257,62615
gujarat,2020,3,junagadh district,122,46235
gujarat,2020,3,mahesana district,464,115807
gujarat,2020,3,the dangs district,7,3950
gujarat,2020,3,kheda district,234,58841
gujarat,2020,3,surat district,2206,544354
gujarat,2020,3,porbandar district,33,9335
gujarat,2020,3,gandhinagar district,562,162208
gujarat,2020,3,panch mahals district,247,73504
gujarat,2020,3,narmada district,48,19181
gujarat,2020,3,gir somnath district,69,15186
gujarat,2020,3,valsad district,474,130312
gujarat,2020,3,mahisagar district,57,13036
gujarat,2020,3,sabar kantha district,211,54268
gujarat,2020,3,tapi district,68,16240
gujarat,2020,3,vadodara district,1162,360274
gujarat,2020,3,banas kantha district,330,77539
gujarat,2020,3,amreli district,151,45558
gujarat,2020,3,ahmadabad district,2682,655107
gujarat,2020,3,dohad district,96,25194
gujarat,2020,3,navsari district,133,32840
gujarat,2020,3,patan district,294,64517
gujarat,2020,3,kachchh district,583,164427
gujarat,2020,3,surendranagar district,118,29234
gujarat,2020,3,morbi district,148,45854
gujarat,2020,4,anand district,209,104965
gujarat,2020,4,jamnagar district,105,66383
gujarat,2020,4,devbhumi dwarka district,50,27492
gujarat,2020,4,rajkot district,321,181318
gujarat,2020,4,aravallis district,112,59674
gujarat,2020,4,chhotaudepur district,24,6945
gujarat,2020,4,botad district,52,27484
gujarat,2020,4,bharuch district,524,356570
gujarat,2020,4,bhavnagar district,192,118250
gujarat,2020,4,junagadh district,79,51256
gujarat,2020,4,mahesana district,324,192309
gujarat,2020,4,the dangs district,21,10412
gujarat,2020,4,kheda district,191,114185
gujarat,2020,4,surat district,1858,1147153
gujarat,2020,4,porbandar district,43,44832
gujarat,2020,4,gandhinagar district,387,237333
gujarat,2020,4,panch mahals district,180,93519
gujarat,2020,4,narmada district,29,13439
gujarat,2020,4,gir somnath district,74,24539
gujarat,2020,4,valsad district,387,267121
gujarat,2020,4,mahisagar district,32,15115
gujarat,2020,4,sabar kantha district,204,134455
gujarat,2020,4,tapi district,56,33815
gujarat,2020,4,vadodara district,748,468371
gujarat,2020,4,banas kantha district,321,174192
gujarat,2020,4,amreli district,117,77606
gujarat,2020,4,ahmadabad district,2306,1404202
gujarat,2020,4,dohad district,61,31695
gujarat,2020,4,navsari district,139,82688
gujarat,2020,4,patan district,150,76634
gujarat,2020,4,kachchh district,503,291840
gujarat,2020,4,surendranagar district,79,61766
gujarat,2020,4,morbi district,112,57479
gujarat,2021,1,anand district,262,130297
gujarat,2021,1,jamnagar district,128,104112
gujarat,2021,1,devbhumi dwarka district,70,64828
gujarat,2021,1,rajkot district,374,191505
gujarat,2021,1,aravallis district,132,57750
gujarat,2021,1,chhotaudepur district,29,8801
gujarat,2021,1,botad district,48,47154
gujarat,2021,1,bharuch district,709,381284
gujarat,2021,1,bhavnagar district,243,147699
gujarat,2021,1,junagadh district,95,75867
gujarat,2021,1,mahesana district,342,194492
gujarat,2021,1,the dangs district,17,6417
gujarat,2021,1,kheda district,187,100371
gujarat,2021,1,surat district,2549,1538786
gujarat,2021,1,porbandar district,45,38138
gujarat,2021,1,gandhinagar district,531,341921
gujarat,2021,1,panch mahals district,183,72752
gujarat,2021,1,narmada district,39,16168
gujarat,2021,1,gir somnath district,101,45453
gujarat,2021,1,valsad district,548,307917
gujarat,2021,1,mahisagar district,51,22440
gujarat,2021,1,sabar kantha district,208,80533
gujarat,2021,1,tapi district,70,42028
gujarat,2021,1,vadodara district,859,544564
gujarat,2021,1,banas kantha district,446,246377
gujarat,2021,1,amreli district,172,74457
gujarat,2021,1,ahmadabad district,2902,1664753
gujarat,2021,1,dohad district,109,89360
gujarat,2021,1,navsari district,118,78281
gujarat,2021,1,patan district,181,102959
gujarat,2021,1,kachchh district,674,340650
gujarat,2021,1,surendranagar district,99,58848
gujarat,2021,1,morbi district,152,71142
gujarat,2021,2,anand district,271,222053
gujarat,2021,2,jamnagar district,150,100740
gujarat,2021,2,devbhumi dwarka district,57,38080
gujarat,2021,2,rajkot district,462,360621
gujarat,2021,2,aravallis district,119,80568
gujarat,2021,2,chhotaudepur district,51,31348
gujarat,2021,2,botad district,67,27359
gujarat,2021,2,bharuch district,823,593029
gujarat,2021,2,bhavnagar district,274,202446
gujarat,2021,2,junagadh district,156,118345
gujarat,2021,2,mahesana district,453,306266
gujarat,2021,2,the dangs district,22,19066
gujarat,2021,2,kheda district,244,145116
gujarat,2021,2,surat district,2863,1847117
gujarat,2021,2,porbandar district,49,61980
gujarat,2021,2,gandhinagar district,590,519006
gujarat,2021,2,panch mahals district,212,163468
gujarat,2021,2,narmada district,46,17878
gujarat,2021,2,gir somnath district,110,50123
gujarat,2021,2,valsad district,640,471194
gujarat,2021,2,mahisagar district,73,47536
gujarat,2021,2,sabar kantha district,282,157215
gujarat,2021,2,tapi district,102,85437
gujarat,2021,2,vadodara district,1171,874836
gujarat,2021,2,banas kantha district,475,272134
gujarat,2021,2,amreli district,254,143329
gujarat,2021,2,ahmadabad district,3074,2177028
gujarat,2021,2,dohad district,126,63382
gujarat,2021,2,navsari district,199,160612
gujarat,2021,2,patan district,227,164035
gujarat,2021,2,kachchh district,730,529809
gujarat,2021,2,surendranagar district,131,68373
gujarat,2021,2,morbi district,173,144469
gujarat,2021,3,anand district,312,253672
gujarat,2021,3,jamnagar district,167,144133
gujarat,2021,3,devbhumi dwarka district,61,66013
gujarat,2021,3,rajkot district,515,389381
gujarat,2021,3,aravallis district,145,98886
gujarat,2021,3,chhotaudepur district,46,29257
gujarat,2021,3,botad district,67,38646
gujarat,2021,3,bharuch district,751,676899
gujarat,2021,3,bhavnagar district,267,211839
gujarat,2021,3,junagadh district,118,91519
gujarat,2021,3,mahesana district,419,348892
gujarat,2021,3,the dangs district,13,16738
gujarat,2021,3,kheda district,253,187117
gujarat,2021,3,surat district,3409,2501335
gujarat,2021,3,porbandar district,70,109615
gujarat,2021,3,gandhinagar district,586,553002
gujarat,2021,3,panch mahals district,200,165600
gujarat,2021,3,narmada district,45,37310
gujarat,2021,3,gir somnath district,99,75929
gujarat,2021,3,valsad district,648,601347
gujarat,2021,3,mahisagar district,61,51882
gujarat,2021,3,sabar kantha district,212,178233
gujarat,2021,3,tapi district,74,96225
gujarat,2021,3,vadodara district,1071,1010170
gujarat,2021,3,banas kantha district,567,390139
gujarat,2021,3,amreli district,141,112208
gujarat,2021,3,ahmadabad district,3405,2607478
gujarat,2021,3,dohad district,151,144391
gujarat,2021,3,navsari district,200,177626
gujarat,2021,3,patan district,246,222766
gujarat,2021,3,kachchh district,719,583735
gujarat,2021,3,surendranagar district,129,84217
gujarat,2021,3,morbi district,181,85703
gujarat,2021,4,anand district,361,415798
gujarat,2021,4,jamnagar district,236,326799
gujarat,2021,4,devbhumi dwarka district,83,110975
gujarat,2021,4,rajkot district,698,782642
gujarat,2021,4,aravallis district,113,167858
gujarat,2021,4,chhotaudepur district,50,78840
gujarat,2021,4,botad district,48,75827
gujarat,2021,4,bharuch district,982,1253200
